35.497211,139.343379
35.501565,139.351908
35.495473,139.350518
35.49302,139.355018
35.494844,139.35045
35.49518,139.352556
35.496934,139.354803
35.811898,140.0125
35.806636,140.022181
35.810181,140.018892
35.497448,140.11776
35.496609,140.116845
35.809907,140.131445
35.809174,140.129919
35.810032,140.131116
35.805665,140.130206
35.802008,140.132
35.80289,140.13403
35.808575,140.134819
35.81216,139.824735
35.810946,139.821482
35.811181,139.823768
35.813287,139.822782
35.813095,139.822917
35.812229,139.822158
35.812788,139.822071
35.812248,139.819485
35.809724,139.820202
35.807674,139.821245
35.80641,139.821605
35.811274,139.830173
35.809835,139.831291
35.807193,139.826933
35.808241,139.828311
35.805789,139.828369
35.80559361,139.8270931
35.810521,140.178177
35.808963,140.17698
35.808119,140.175991
35.806938,140.179393
35.807081,140.178118
35.804973,140.183655
35.805935,140.186734
35.80694333,140.1801061
35.49614,140.111759
35.497166,140.115096
35.497065,140.114136
35.497294,140.11461
35.499134,140.113813
35.502913,140.115911
35.500826,140.111992
35.498252,140.113557
35.497918,140.113094
35.492003,140.108837
35.492052,140.107746
35.496184,140.108414
35.496213,140.10715
35.49434,140.103751
35.49097139,140.1122222
35.493502,140.118548
35.384966,139.228898
35.386476,139.232361
35.395597,139.233742
35.39555,139.235712
35.394051,139.235579
35.392307,139.235557
35.395047,139.231767
35.393797,139.233181
35.810079,140.199491
35.808684,140.093055
35.815151,140.09299
35.807677,140.084864
35.815935,140.088021
35.705878,139.304736
35.706701,139.306017
35.706907,139.306457
35.709193,139.30611
35.811263,139.824232
35.704676,139.30851
35.705793,139.307121
35.702089,139.294382
35.496062,140.118926
35.698762,139.297916
35.700883,139.372522
35.701724,139.37345
35.70319,139.374677
35.702243,139.371262
35.702937,139.371002
35.706899,139.37379
35.708788,139.371592
35.708914,139.369858
35.708641,139.375636
35.707338,139.37615
35.70794639,139.3759894
35.707702,139.37564
35.707099,139.377095
35.708518,139.379487
35.704637,139.379979
35.705825,139.378924
35.702863,139.376474
35.704288,139.377769
35.70331972,139.3778897
35.699768,139.350218
35.702849,139.351146
35.701785,139.350104
35.702695,139.351419
35.709628,139.354116
35.700106,139.323188
35.699413,139.325996
35.698453,139.326096
35.699428,139.326933
35.699,139.325947
35.700579,139.329102
35.701422,139.328192
35.701162,139.328925
35.699788,139.327867
35.699957,139.330058
35.702533,139.329826
35.701304,139.32559
35.703523,139.328117
35.702393,139.328637
35.702311,139.328387
35.705005,139.327464
35.702258,139.413683
35.705352,139.498932
35.705889,139.498993
35.702116,139.497875
35.707627,139.486491
35.706881,139.485097
35.704139,139.486775
35.698992,139.490329
35.699223,139.490717
35.699948,139.489996
35.700483,139.491404
35.69985,139.491658
35.700198,139.490533
35.702978,139.490986
35.702565,139.48988
35.700249,139.49407
35.70271722,139.4969044
35.705059,139.49646
35.705466,139.496552
35.706363,139.49605
35.707746,139.496489
35.70715,139.497231
35.706807,139.493285
35.708453,139.493592
35.70576,139.492192
35.705411,139.491074
35.705183,139.491039
35.704509,139.49008
35.704427,139.491207
35.704862,139.491167
35.704638,139.489374
35.704559,139.488616
35.706182,139.489103
35.706796,139.489479
35.707361,139.489519
35.705437,139.489412
35.706312,139.490617
35.707485,139.489946
35.707117,139.491427
35.706581,139.492087
35.706983,139.490074
35.700744,139.440285
35.70068778,139.4401117
35.701776,139.446574
35.70284,139.445284
35.701617,139.446433
35.710407,139.442205
35.709326,139.442048
35.708646,139.445203
35.708649,139.446204
35.707778,139.443302
35.707242,139.442707
35.706224,139.443798
35.706682,139.443021
35.705896,139.443343
35.706497,139.441981
35.705869,139.445276
35.70817944,139.4463997
35.707151,139.444102
35.705503,139.445974
35.703523,139.445611
35.70655,139.450703
35.70543,139.449451
35.707741,139.446925
35.709116,139.446913
35.701896,139.446925
35.701007,139.448673
35.701242,139.448576
35.700698,139.44686
35.70221,139.450892
35.699258,139.37279
35.700032,139.351699
35.70182,139.354475
35.701153,139.344104
35.706159,139.342675
35.706934,139.343578
35.704862,139.347698
35.70574,139.34692
35.705031,139.347171
35.704689,139.345987
35.705111,139.346773
35.705639,139.345827
35.704747,139.345771
35.705678,139.346591
35.705376,139.347288
35.702683,139.345268
35.70322194,139.3549164
35.705915,139.354312
35.705723,139.353126
35.705731,139.353721
35.705718,139.354228
35.706486,139.355155
35.704895,139.4156
35.703272,139.414515
35.703579,139.414394
35.704274,139.413889
35.702903,139.414751
35.702443,139.414882
35.702685,139.413934
35.704875,139.424888
35.705718,139.424483
35.707448,139.421974
35.706959,139.421678
35.707958,139.423203
35.70679,139.423295
35.710076,139.425938
35.708781,139.424143
35.710118,139.421841
35.707805,139.421456
35.707463,139.419629
35.709284,139.417462
35.708575,139.417878
35.704058,139.417804
35.704047,139.418266
35.706044,139.418205
35.706567,139.421098
35.705235,139.419159
35.705379,139.41937
35.705945,139.420204
35.706758,139.421094
35.705903,139.41984
35.706376,139.420483
35.703161,139.420151
35.703988,139.420232
35.703375,139.419067
35.701937,139.41932
35.703026,139.419488
35.70381,139.418756
35.703049,139.416508
35.701769,139.417923
35.701832,139.417522
35.700469,139.418141
35.698507,139.416391
35.699482,139.416367
35.700964,139.418956
35.701894,139.422224
35.702314,139.421823
35.702585,139.421612
35.703479,139.423506
35.700133,139.423558
35.699729,139.423872
35.701885,139.424747
35.703514,139.425319
35.702951,139.464583
35.70359,139.465076
35.704846,139.46615
35.706056,139.465009
35.703684,139.462617
35.704491,139.463999
35.70584,139.463168
35.702056,139.463902
35.705557,139.473882
35.701502,139.474227
35.701242,139.473477
35.701643,139.472768
35.700433,139.469817
35.701993,139.467085
35.701422,139.467932
35.70079,139.467261
35.701667,139.467251
35.700528,139.468834
35.70045,139.469164
35.701011,139.468966
35.700839,139.468021
35.700379,139.4694
35.700347,139.467223
35.699356,139.469339
35.70701,139.46219
35.70785,139.464272
35.707786,139.46472
35.708233,139.466766
35.707359,139.465614
35.70093583,139.4661283
35.702575,139.466502
35.700633,139.466149
35.710499,139.471404
35.706959,139.468894
35.707943,139.469046
35.705758,139.469022
35.704224,139.468602
35.705504,139.467897
35.704228,139.468128
35.709364,139.47344
35.710081,139.474094
35.706224,139.497705
35.707692,139.489708
35.708586,139.488532
35.711413,139.494589
35.710636,139.493152
35.708458,139.497639
35.285683,139.228825
35.287827,139.230104
35.287085,139.228958
35.288512,139.231604
35.285651,139.227692
35.284229,139.225208
35.284763,139.22381
35.28399,139.224155
35.285764,139.230643
35.287251,139.233458
35.290783,139.642492
35.291022,139.642466
35.289789,139.640162
35.288355,139.633281
35.287523,139.631719
35.285877,139.632236
